Title,Video_length,Video_link
🔥 HOW to Study FREE from our YouTube Channel | JEE 2025 | Physics | Chapter Sequence | ABJ Sir,9:49,https://www.youtube.com/watch?v=6FwniEkTc1w
"INAUGURAL CEREMONY of Competishun NEW OFFLINE CENTRE at GOPALPURA, JAIPUR! | Team Competishun",1:25,https://www.youtube.com/watch?v=xAWk0Vo2IK4
Announcing BITSAT BOOSTER 2023 || The Most Systematic Design Course For BITSAT 2023 || Competishun,7:15,https://www.youtube.com/watch?v=chNhnRtxqo0&pp=0gcJCYsJAYcqIYzv
🔥 JEE 2025: Watch THIS If YOU are Preparing for IIT JEE! | A Complete Road map | Mohit Tyagi Sir,1:00:33,https://www.youtube.com/watch?v=Tw5IgPt5S8c
"Know all about MHTCET exam 2023, Eligibility, Syllabus, Exam Pattern, Form Date",8:51,https://www.youtube.com/watch?v=yewbOOUtsdA
🔥  2024- Your JOURNEY to BECOME IITan starts NOW! | JEE 2024 Preparation | DROPPERS SPECIAL,1:13:50,https://www.youtube.com/watch?v=Yhi3PUD05vQ
How To Prepare For JEE 2024! | 11+12 In One Year | Complete Strategy | Mohit Tyagi Sir,34:31,https://www.youtube.com/watch?v=l1CNQFa80ho
🔥 Complete Roadmap For JEE 2024! | BEST Preparation Time Table For JEE 2024 | Mohit Tyagi Sir,59:56,https://www.youtube.com/watch?v=ZzA1gy6XrhA
Can I Get Under 1000 Rank in Drop year | Droppers Preparation Mantra #dropper #jeepreparation,0:48,https://www.youtube.com/watch?v=Z1ZMQQFy6Pk
"Indian Statistical Institute Eligibility, Exam Pattern, Syllabus, Placements, Admission | Rohit Soni",16:46,https://www.youtube.com/watch?v=16PRdBcoUWI
Best Strategy for JEE Droppers | Get Top 500 Rank in IIT in a Drop Year | IIT JEE 2024 | Mohit Tyagi,15:05,https://www.youtube.com/watch?v=3yJP7GBGixc
NTA Important NOTICE: Form Correction | JEE Main 2023 BOTH Sessions | ABJ Sir,3:25,https://www.youtube.com/watch?v=qdOR-XyjQHo
When I  raided a room in IIT Bombay Campus,1:31,https://www.youtube.com/watch?v=wamKjCNVWAg
Should I take drop for JEE 2024 or Prep for JEE Main April Attempt | Mohit Tyagi,8:25,https://www.youtube.com/watch?v=YNzV3HY69BI
"Free Access of C³ , CHAMP & CATS Batches for IIT JEE Main + Advanced 2023",4:03,https://www.youtube.com/watch?v=oAWQtI7aqYA
Best Strategy for JEE Advanced I Test Analysis Strategy I Dil Ki Baat WIth Mohit Tyagi Sir #iitjee,2:19,https://www.youtube.com/watch?v=0SEfRZivtUg
Thanks to all students 🙏 | Title Change Issue Resolved 100% | Big thanks to our Team,2:19,https://www.youtube.com/watch?v=XH2eSgli8e8
Chapter sequence class 12 for JEE 2024 and NEET 2024,10:39,https://www.youtube.com/watch?v=C0YB6W-BIws
Title Change issue with our Channel | Full content is available | Keep Studying,1:30,https://www.youtube.com/watch?v=d4N0qWJxdJo
Inpiration For IIT JEE Aspirants I DIl ki Baat with Legendary IITian I Abj Sir,2:00,https://www.youtube.com/watch?v=k_reIQYRQd8
Most Inspiring & Interesting JEE Aspirant Journey I Dil Ki Baat With Mohit Tyagi Sir #iitbombay,2:35,https://www.youtube.com/watch?v=Sxg5Z2S9qbQ
Quick Shot Tutorial for JEE Mains I Be Ready in a Flash with Legendary IITian #shorts #jeeprep,0:13,https://www.youtube.com/watch?v=BMvEJqS762w
How To Plan For JEE 2024 | BEST Study Plan for JEE 2024 | BEST Strategy for JEE 2024 |  ABJ SIR,14:18,https://www.youtube.com/watch?v=XaGgCRM1eXw
Huge Rank Jump I 30000 in JEE Mains to CRL 8250 Advanced 2022 I Dropper #jeeadvanced #jeemains #iit,1:06,https://www.youtube.com/watch?v=gzzhUAR1kZg
How I manage JEE Advanced after my JEE Mains First attempt I Competishun CATS 2022 #jeeadvanced #jee,1:03,https://www.youtube.com/watch?v=8eJMjIbV684&pp=0gcJCYsJAYcqIYzv
Tips to Improve Rank in JEE I Ashwani from IIT Bombay I Dil Ki Baat With Mohit Tyagi Sir #iitbombay,1:53,https://www.youtube.com/watch?v=8HWO1iCSaxY
Is it Worth to take a Drop for JEE I Dropper's Dilemma I Dil Ki Baat with Abj Sir #abj  #iitbombay,2:05,https://www.youtube.com/watch?v=mSkioi_bEPk
JEE Mains Form Filling 2023 Address | JEE Mains 2023 Session 2 Registration | ABJ Sir,6:11,https://www.youtube.com/watch?v=h1OuqHQgBwI
JEE Main April Attempt  Rank Booster Batch I पराक्रम Batch Details #jee2023 #jeemains #jeemain #jee,8:04,https://www.youtube.com/watch?v=_xtroGM_LxM
Parakram Teaser I Full Batch Detail I Free YouTube Batch for JEE Mains April Session #jeemains2023,0:43,https://www.youtube.com/watch?v=1DRw-zO32wg
🚀 Announcing the MOST Effective & Customised ONLINE Batches For IIT- JEE Main 2023 | ABJ SIR 🔥🔥,6:06,https://www.youtube.com/watch?v=g7jSyenOdQs&pp=0gcJCYsJAYcqIYzv
Admission closed for CATS Offline batch for IIT JEE 2023 main & advanced rank boosting course,1:26,https://www.youtube.com/watch?v=5imu4mlWDFo
🚀 Announcing the MOST Effective EARLY ONLINE Batch For IIT JEE 2024 🔥🔥 | ABJ Sir,5:16,https://www.youtube.com/watch?v=5sY0_I42XLY
"Launching CATS Offline | Free Food, Hostel and Batch for 99 percentile Students | Limited Seats",16:47,https://www.youtube.com/watch?v=U3P_vP6shac
How To BALANCE Between JEE MAIN & JEE ADVANCED 2023 | ABJ Sir,12:03,https://www.youtube.com/watch?v=kN_q3g4Fpmc
How To Prepare For JEE Mains 2023 APRIL ATTEMPT! | ABJ Sir,12:05,https://www.youtube.com/watch?v=GISw9qlP4s4
🔥🔥 BEST Strategy For JEE Main April Attempt & JEE Advanced 2023 | Mohit Tyagi Sir,16:34,https://www.youtube.com/watch?v=79V5KvMwid4
"What Kept you Going if you are Scoring Low marks, Aryan-IIT B l Dil Ki Baat With Mohit Tyagi Sir#iit",1:47,https://www.youtube.com/watch?v=IMM51Oyf304
Students Rocked 🕺 NTA Shocked 😱 Solving JEE Main 2023 Que in 10 sec🔥🔥 by exploiting options ⚡⚡,0:36,https://www.youtube.com/watch?v=Gf5MnDcRs9g
Solving Lengthy Matrix JEE MAIN 2023 que in 10 sec| Super Trick without using pen by Mohit Tyagi,3:56,https://www.youtube.com/watch?v=tFBd0DmUY5o
🔥 Boost your Preparation for April Attempt | JEE Main & Advanced 2023 | New Batch Starts 6th Feb,12:39,https://www.youtube.com/watch?v=2_GwyO0dBec
🔥 JEE MAIN ANSKER KEY 2023 | ✅ How To Challenge JEE Main Answer Key 2023 | NTA Notice,2:12,https://www.youtube.com/watch?v=SS2xtnXmKvc
"All About BITSAT 2023 | BITSAT 2023 Preparation Tips | Exam Pattern , Eligibility Criteria , Cutoff",19:07,https://www.youtube.com/watch?v=5pr1nvJIOPI
JEE Main 2023 April Strategy | How to Prepare for JEE Main 2023 April Attempt! | Mohit Tyagi Sir,14:54,https://www.youtube.com/watch?v=kIHO3czHBLI
JEE Main 2023 Chemistry Question Paper Solutions | 24th Jan Shift 2 | Memory Based Questions,27:12,https://www.youtube.com/watch?v=BGYlqVzFr0c
JEE Main 2023 Chemistry Question Paper Solutions | 25th Jan Shift 1 | Memory Based Questions,21:44,https://www.youtube.com/watch?v=Ug4kGXvHLVg
JEE Main 2023 Physics Question Paper Solutions | 25th Jan Shift 2 | Memory Based Questions,1:13:34,https://www.youtube.com/watch?v=XK08sITzXfk
JEE Main 2023 Mathematics Question Paper Solutions | 25th Jan Shift 2 | Memory Based Questions,35:02,https://www.youtube.com/watch?v=5GICcoTw5Fk
JEE Main 2023 Chemistry Question Paper Solutions 25th Jan Shift 2  Memory Based Questions I,22:42,https://www.youtube.com/watch?v=PFZoiBL1YHE
I changed to JEE Prep after 1 year | Listen to this awesome story with MT Sir in IIT Bombay Campus,1:37,https://www.youtube.com/watch?v=sksgPUObwxI
JEE Main 2023 Mathematics Question Paper Solutions | 25th Jan Shift 1 | Memory Based Questions,1:04:32,https://www.youtube.com/watch?v=53gKfII3zQA
JEE Main 2023 Physics Question Paper Solutions | 25th Jan Shift 1 | Memory Based Questions,56:02,https://www.youtube.com/watch?v=xu_QCxngY_c
JEE Main 2023 Physics Question Paper Solutions | 24th Jan Shift 2 | Memory Based Questions,53:06,https://www.youtube.com/watch?v=FOwMWik7zP0
JEE Main 2023 Chemistry Question Paper Solutions | 24th Jan Shift 1 | Memory Based Questions,24:56,https://www.youtube.com/watch?v=LlqZlI51Fpo&pp=0gcJCYsJAYcqIYzv
IMPORTANT Observations of IIT JEE Main 2023 Paper (January Attempt) | Mohit Tyagi Sir,1:57,https://www.youtube.com/watch?v=bd5xz5oNFCg
JEE Main 2023 Mathematics Question Paper Solutions | 24th Jan Shift 2 | Memory Based Questions,29:54,https://www.youtube.com/watch?v=AxUKTvBdOSY
JEE Main 2023 Mathematics Question Paper Solutions | 24th Jan Shift 1 | Memory Based Questions,38:20,https://www.youtube.com/watch?v=Snd2QlHM4kA
JEE Main 2023 Physics Question Paper Solutions | 24th Jan Shift 1 | Memory Based Questions,43:19,https://www.youtube.com/watch?v=Tbtpn3unhxI
Quick Paper analysis of JEE MAIN 2023| 24-1-23(Session -1)Toughness & weightage of different chapter,1:17,https://www.youtube.com/watch?v=TjW6NG86Fw8
All the best for JEE main 2023| 24 January morning shift| 1st day 1st show,0:12,https://www.youtube.com/watch?v=HOfQ_PVD9SI
Avoid These Mistakes 🚫🚫❌❌ in IIT JEE Main 2023 (Jan attempt) by Mohit Tyagi #jeemains2023,1:52,https://www.youtube.com/watch?v=fVS067X_6m0
Yash Agarwal- Messed up in Mains  I Competishun CATS & CHAMP 2022 I AIR 7863  I #mohittyagi #shorts,1:38,https://www.youtube.com/watch?v=Nlz6jWmFvb4
JEE Mains Admit Card 2023: Explained All IMPORTANT Instructions | Documents To Carry | ABJ Sir,6:08,https://www.youtube.com/watch?v=nfD779FU-Zw
Important short-cut for Set Related Probability question for IIT JEE Mains 2023  exam sessions 1 & 2,8:40,https://www.youtube.com/watch?v=QieEUHrVACo
10 MOST IMPORTANT REACTIONS OF NCERT | Riya Ma'am,8:44,https://www.youtube.com/watch?v=3tjDLQY_jus
🔥 FREE Open Test for JEE Main 2023 First Session | MY JEE Test-II |Must Attempt Before JEE Main Exam,2:18,https://www.youtube.com/watch?v=VUAfYhQocjM
🚀 Announcing the MOST Effective EARLY ONLINE/OFFLINE Batches For IIT- JEE 2024 🔥🔥 | Mohit Tyagi Sir,17:32,https://www.youtube.com/watch?v=emNfB7Xj1Q8
🔥🔥 JEE Main 2023 Latest Update | Admit Card | Practical Exam | Exam City Information,1:35,https://www.youtube.com/watch?v=TtSOqrf5dik
IMPORTANT REACTIONS | Must Watch Before JEE Main Exam | Qualitative Analysis | Riya Ma'am,8:56,https://www.youtube.com/watch?v=3e8xGXn9vIo
Very Important concept through Previous Years Question for IIT JEE Main 2023 |Most probable Ques PYQ,9:41,https://www.youtube.com/watch?v=f8h7nanJd34
How To Make CORRECTION in JEE Mains Application Form | JEE Main 2023,2:27,https://www.youtube.com/watch?v=sPARU19QvCk
IMPORTANT Experimental Concepts of Chemistry | Must Watch Before JEE Main 2023 Exam! |,22:57,https://www.youtube.com/watch?v=Ls34ToEbotc&pp=0gcJCYsJAYcqIYzv
🚀 Announcing the Most Effective Early STAR Batch For IIT- JEE 2025 🔥🔥 | Mohit Tyagi Sir,9:49,https://www.youtube.com/watch?v=St-LB9MRwOU
Ayush Mishra Jumped 6000+ rank from Mains to Advanced,1:04,https://www.youtube.com/watch?v=wQV7ggnqU-A
JEE Main 2023 | Last Moment How to do inorganic revision by Alok Sir | ALK Sir,1:32,https://www.youtube.com/watch?v=eik-Jz1JV34
Man Vs God 2 | Can you figure this out | Infinite Solution of a series upto Infinity,2:31,https://www.youtube.com/watch?v=tMgJAq3gyUo
🚀 BEST ONLINE COURSE For XI to XII Moving Students | Target JEE MAIN and ADVANCED 2024 | PRAKHAR-I 🔥,26:58,https://www.youtube.com/watch?v=yTfL3VPxUG8
I met the revolutionary IITian Abhishek Dhandharia of About films | IITians making big in Movies,17:07,https://www.youtube.com/watch?v=edGrQGNVGiM
"🚀 MOST Effective, Personalized & Systematic DROPPER BATCH For IIT JEE 2024 🔥🔥 | Mohit Tyagi",20:34,https://www.youtube.com/watch?v=xOf1StCqWb0
Think Different Podcast with Web-Series Director Abhishek Dhandharia of IIT-K | Trailer | ABJ Sir,0:30,https://www.youtube.com/watch?v=Tr4O9SwUhDQ
🔥 Announcing 𝗩𝗜𝗝𝗘𝗧𝗔 COURSE For Class XII CBSE BOARD by TOP FACULTIES! | #cbseboard2022_23,9:01,https://www.youtube.com/watch?v=vvnDk7EOfpo
Do This- जीत पक्की है  !!! 75 Criteria For JEE Mains 2023 | MUST WATCH | ABJ Sir,7:46,https://www.youtube.com/watch?v=0fRa-1q-Ug0
Man Vs God | Top JEE Advanced Batch students playing trick | Can you solve this? | #mohittyagi,1:09,https://www.youtube.com/watch?v=_N9JOeQSeak
WBJEE 2023 Application Form | WBJEE Form Fill up 2023 | WBJEE Registration 2023,4:51,https://www.youtube.com/watch?v=dqSTeyJz6WI
JEE Main 2023 Documents Required | GEN-EWS | OBC-NCL | Declaration Form | Improvement | Corrections,11:57,https://www.youtube.com/watch?v=rCiYB1LzvXo
We Demand | Remove 75% Criteria From #jeemain2023 | Postpone JEE,3:53,https://www.youtube.com/watch?v=Kp0dwnt1rRA
Only Rank Producing Crash Course For JEE Main | Best Crash Course For JEE Main 2023 First Attempt,13:07,https://www.youtube.com/watch?v=8SRAYuHzK-A&pp=0gcJCYsJAYcqIYzv
Shivam Dubey shares deep insights into JEE Advanced prep from CATS of Competishun,2:18,https://www.youtube.com/watch?v=yzokfD-deyA&pp=0gcJCYsJAYcqIYzv
JEE Main Form Fill up 2023 | JEE Main 2023 Application Form | JEE Main 2023 Registration,15:08,https://www.youtube.com/watch?v=dwnC0Vmtoo0
ABJ sir (IIT Delhi) wants you to achieve your best potential | QnA with Top Offline batch,4:38,https://www.youtube.com/watch?v=w47Ex1Gznbw&pp=0gcJCYsJAYcqIYzv
Announcing JEET SETU 2 | A Bridge Course For JEE/NEET | Neeraj Saini Sir,6:42,https://www.youtube.com/watch?v=nozksfoYIl8
Best strategy to solve JEE Main and Advanced Exam #askCompetishun,1:55,https://www.youtube.com/watch?v=pjbn-cc7xAs
Kota : The blunder of our lives | Must watch for JEE NEET Aspirant's Parents | Mohit Tyagi| JEE 2023,32:42,https://www.youtube.com/watch?v=MGrPu22HnE8
How To COMPLETE Class XI & XII Syllabus Effectively From Our YouTube Channel | JEE 2023/24 | ABJ Sir,10:55,https://www.youtube.com/watch?v=lIQyWOC7vGA
Legendary IITian wants you to Sleep Well | the habit that will get Under 100 in JEE Main & Advanced,1:58,https://www.youtube.com/watch?v=GxIq1O_tLhI
Anmol Kumar Sharma from Mathura improved his Maths for JEE and perfected his exam strategy,1:17,https://www.youtube.com/watch?v=jn4z1IXnN9s
"JEE Main 2023 Strategy | Every action should add value to your Rank, otherwise its a wasted effort",1:45,https://www.youtube.com/watch?v=mibksGqPUIA&pp=0gcJCYsJAYcqIYzv
Not able to solve easy Organic Questions? Here's the solution by Organic Chemistry Acharya NS Sir,2:27,https://www.youtube.com/watch?v=2qWjEN8dWBM
Don't waste a single second now | Rank under 1000 in JEE 2023 | #askcompetishun,1:54,https://www.youtube.com/watch?v=beNgfezckJw
99 Percentile in JEE Main using Fastlane as strategy | Right way to execute for Serious aspirants,1:34,https://www.youtube.com/watch?v=QrryNmhkQrQ
Mohit Tyagi sir rejects this question from #askCompetishun session,1:05,https://www.youtube.com/watch?v=S-T_cCAhJYs&pp=0gcJCYsJAYcqIYzv
JEE Rank under 1000 even after 120 Lectures backlog? Is it Possible | Mohit Tyagi,1:49,https://www.youtube.com/watch?v=3SEnv2_DBBE
Sarthak Warade jumped 1200 JEE rank from Main to Advanced with help of Team Competishun,1:42,https://www.youtube.com/watch?v=Bp0POVV-b3s
ABJ sir (IIT Delhi) bashing Times of India and Zee News over JEE Dates,3:34,https://www.youtube.com/watch?v=Wyk3hhfUaWg
Amit Bijarnia Sir taking Funny QnA from JEE Top Offline Batch,2:15,https://www.youtube.com/watch?v=U6NsfUEOMkk
Mohit Tyagi sir warns about this Telegram Habit in #askCompetishun doubt session,1:19,https://www.youtube.com/watch?v=Hf2el4bjZxM
Legendary IITian ABJ Sir wants you to build this habit for JEE 2023 in 62 secs,1:02,https://www.youtube.com/watch?v=5kUedtZSqnE
How To Concentrate On Studies For Long Hours | Simple Tips to Focus On Studies | ABJ Sir | JEE 2023,7:38,https://www.youtube.com/watch?v=OXDVp4ddxOA&pp=0gcJCYsJAYcqIYzv
JEE Prep Vs Winters | What should we do | #askcompetishun,2:08,https://www.youtube.com/watch?v=iVME5EPFX_I
Syllabus for JEE is 80-90% Complete? Do this to boost IIT Rank | Mohit Sir launches Iconic CATS,1:07,https://www.youtube.com/watch?v=WOa5byhskPo&pp=0gcJCYsJAYcqIYzv
MT Sir helps to not be anxious for JEE Dates  #askcompetishun,1:19,https://www.youtube.com/watch?v=nVEgK1lXAEw
"Mohit Sir answers the most asked doubt in JEE 2023 : ""JEE Date Kab hai sir""",1:36,https://www.youtube.com/watch?v=hUx3KwEhNqA
Class Notes are the best notes for JEE Mains,1:04,https://www.youtube.com/watch?v=kLgZ6sqsVns
Do this to your Phone right now.,1:04,https://www.youtube.com/watch?v=ynbeyQFhLw8&pp=0gcJCYsJAYcqIYzv
Inside IIT Bombay,5:16,https://www.youtube.com/watch?v=nL8GUwfaSUo
Is Study Material sufficient to crack Jee 2023?,3:40,https://www.youtube.com/watch?v=tP6PXwBaMdc&pp=0gcJCYsJAYcqIYzv
Checklist and Helpline before Jee Mains Exam Date 2023!,3:09,https://www.youtube.com/watch?v=ALKMbTGNZo4
IIT-JEE TOP 100 Rank - Study Material Details | Are you on the right path?,2:30,https://www.youtube.com/watch?v=pFfNLSLj1o8
Taarak Mehta ya Web Series dekhne se JEE Preparation par kya farak padega? | Mohit Tyagi Sir answers,10:45,https://www.youtube.com/watch?v=Mr9UFC3lKto
Kam time me lectures kaise complete kare? | Get answers to your queries from Sir Mohit Tyagi,10:58,https://www.youtube.com/watch?v=PwFnV1ZXlq8
JEE Preparation late start karne pe bhi selection ho sakta hai kya? | Mohit Tyagi Sir answers doubts,9:02,https://www.youtube.com/watch?v=_a0_lvwTEqU
Kya ek Weak Subject aapka JEE Selection dooba sakta hai? | Mohit Sir answers students' video doubts,12:13,https://www.youtube.com/watch?v=HTXx51nFpLs
Announcing 𝗝𝗘𝗘𝗧-𝗦𝗘𝗧𝗨 2023 | A Bridge Course For JEE/NEET | Mohit Tyagi,14:43,https://www.youtube.com/watch?v=1qwhvF_Vahc
Pre-Boards ke saath JEE Mains ki Preparation kaise manage kare? | Mohit Tyagi Sir answer your doubts,8:59,https://www.youtube.com/watch?v=nkYPDBfG6VE
Most POWERFUL Motivation For IIT-JEE / NEET | ABJ Sir,4:55,https://www.youtube.com/watch?v=FiaLAgM_Xgw
JEE expected date kya hai sir? | Mohit Tyagi Sir tackles personal fears and doubts of JEE aspirants,9:09,https://www.youtube.com/watch?v=PQd-vWbuQ0w
Mohit Tyagi answers video Doubts of students personally | Must watch for JEE Main Aspirants,5:05,https://www.youtube.com/watch?v=PdLDIyDQYTs
Legendary IITian bets his life on this JEE Main 2023 Prep Strategy | #askcompetishun | #mohittyagi,1:04,https://www.youtube.com/watch?v=seFDQjvhgX4
YouTube Video Doubt Answers by #mohittyagi for JEE Mains and Advanced Prep 2023,5:52,https://www.youtube.com/watch?v=iSvzjtiCFzI
After how long should I look at the solution of a question JEE Main Advanced 2023  #mohittyagi,3:47,https://www.youtube.com/watch?v=Q9C-QvLgBf4
Physics All Chapter Score Calculation for JEE Mains 2023 by ABJ Sir | #MohitTyagi,7:25,https://www.youtube.com/watch?v=EF1elFKhtK4
Inorganic Chemistry All Chapters score calculation JEE 2023 | #mohittyagi,5:49,https://www.youtube.com/watch?v=X5esqkpq2Qc
Physical Chemistry All Chapters score tracking | JEE 2023 #MohitTyagi,5:38,https://www.youtube.com/watch?v=_1nwCbekQ3Q
JEE 2023 Video Doubt Series #MohitTyagi #AskCompetishun | Create your video & get ans from IITians,10:26,https://www.youtube.com/watch?v=6YEWgY19Kvo
As Promised by Mohit Tyagi Sir | JEE 2023 Youtube Video Doubts by Students | Kaun Banega IITian 1,10:19,https://www.youtube.com/watch?v=j-c7spM0XFU
Biggest Gift For All JEE/NEET 2023 Aspirants | True Revolution | Use #mohittyagi #askCompetishun,2:21,https://www.youtube.com/watch?v=rGYbJ9OZAqc
Can JEE aspirants utilize 100% of their time? (Fast 2 Step Strategy ) | JEE Main 2023 | #MohitTyagi,5:14,https://www.youtube.com/watch?v=7HFewuUDQbs
Crack JEE 2024 (XI to XII moving students) | Do full syllabus in 1 year | JEE 2024 Prep| Mohit Tyagi,49:20,https://www.youtube.com/watch?v=bBB5Zr7RQg0
Best Revision Course 🔥 For JEE Main 2023 | CHAMP-2023 | Mohit Tyagi Sir,20:13,https://www.youtube.com/watch?v=SkzCu-Ljmb8
JEE 2023 Expected Date | Mohit Tyagi IITian explains JEE checklist,6:57,https://www.youtube.com/watch?v=rtn1ut72x2I
JEE MAIN 2023 Biggest Course Ever | Mohit Tyagi | Crash Course Trailer | IC3 | Revision Revolution,2:05,https://www.youtube.com/watch?v=5BoLz1ryrBQ
JEE Main 2023 Organic Chemistry | JEE Prep level | Track your Rank | Mohit Tyagi Organic Chemistry,5:33,https://www.youtube.com/watch?v=mWwHZlMoaKw
Mission JEE 2023 Resumes| Give your best in next 6 Months | Mohit Tyagi Mathematics | JEE Main 2023,1:39,https://www.youtube.com/watch?v=Oq3_Lk2MF6g
Deepawali Poojan at Competishun office| Wishing you all a very happy and prosperous Diwali,1:26,https://www.youtube.com/watch?v=MbS-mIkzADw&pp=0gcJCYsJAYcqIYzv
JEE 2023 Maths Preparation level Meter | Track your preparedness level | Mohit Tyagi,6:38,https://www.youtube.com/watch?v=mbNDA8ScLvo
JEE Main 2023 | Should You Study Or Enjoy Holidays?  November Strategy for Toppers | Mohit Tyagi,2:29,https://www.youtube.com/watch?v=2XSM6SrcmMM
Dates of Physical Reporting in NITs | Online Reporting | Fee Payment | Rohit Sir,9:32,https://www.youtube.com/watch?v=3ATklQoYn1s
🎤 Success Mantra From JEE Advanced 2022 Topper (AIR-254) | Tulasi Ashok | MT Sir,7:49,https://www.youtube.com/watch?v=N2a_ZoXNNOE
Dates of Physical Reporting in IITs | Online Reporting | Fee Payment | Rohit Sir,9:55,https://www.youtube.com/watch?v=jU5tYQvOOj0
🎤 Success Mantra From JEE Advanced 2022 Topper (AIR-393) | Saksham Saldi | Alok Kumar Sir,6:01,https://www.youtube.com/watch?v=0a6ZzJmFLFo
Partial Admission FEE In JoSAA 2022 | Rohit Sir,7:17,https://www.youtube.com/watch?v=hU-DjbuSiC8&pp=0gcJCYsJAYcqIYzv
🏏Competishun Cricket League-2022 | 🏆 #CCL2022 | Team Competishun,1:42,https://www.youtube.com/watch?v=nq4Qj9m--Ow&pp=0gcJCYsJAYcqIYzv
JEE 2023 Preparation Ruined? Can I Still CRACK JEE Mains | DETAILED STRATEGY & ROADMAP | Mohit Tyagi,1:02:12,https://www.youtube.com/watch?v=Ipzh_KeL8m0
🎤 Success Mantra From JEE Advanced 2022 Topper (AIR-215) | Harshit Srivastava | Study Tips | MT Sir,22:13,https://www.youtube.com/watch?v=_PxdndJllUI
🎤 Success Mantra From JEE Advanced 2022 Topper (AIR-495) | Dhruv Malhotra | Alok Kumar Sir,10:18,https://www.youtube.com/watch?v=mk6wULVrHoM
JEE Adv. 2022 Topper Interview (AIR-531) Abheek Gera (Mohit Sir)| Is YouTube sufficient 4 Selection?,35:04,https://www.youtube.com/watch?v=Rn57IGz7ing&pp=0gcJCYsJAYcqIYzv
🎤 Success Mantra From JEE Advanced 2022 Topper (AIR-770) | Subhankar Banerjee | Alok Kumar Sir,13:39,https://www.youtube.com/watch?v=-34G9FgM4iE
🎤 Can a Dropper Get Top Rank In JEE Advanced ? | Must Watch For All JEE & NEET Aspirants | MT Sir,13:42,https://www.youtube.com/watch?v=SWs4w057QFg
JoSAA Counselling 2022: Offline Reporting-Complete Procedure | Rohit Sir,19:25,https://www.youtube.com/watch?v=uDmlqgry-yc&pp=0gcJCYsJAYcqIYzv
🏆 जयघोष (JaiGhosh) 2022  | JEE Advanced 2022 Result Success Celebration | Competishun,1:21:20,https://www.youtube.com/watch?v=jqIGfNkm00M
🏆 जयघोष (JaiGhosh)-2022 | Day-1 Celebration | JEE Advanced 2022,1:15:27,https://www.youtube.com/watch?v=z-gYjvFNatw
🏆 जयघोष (JaiGhosh) - TEASER-Day-2 🏆 | IIT JEE Advanced 2022 Results- Success Celebration ✌️ | Day-2,2:35,https://www.youtube.com/watch?v=37US26PhTEk&pp=0gcJCYsJAYcqIYzv
🏆 जयघोष (JaiGhosh) - TEASER 🏆 | IIT JEE Advanced 2022 Results- Success Celebration ✌️ | Day-1,6:30,https://www.youtube.com/watch?v=MnoE2qAQA4I
Hypnotism at Jaighosh competishun,3:19,https://www.youtube.com/watch?v=fJqNQky6zc8
JoSAA 2022: Seat Withdraw | Exit Option | Fee Refund | Rohit sir,18:20,https://www.youtube.com/watch?v=xXfS1T_ywxE
"🚀 MOST Effective,  Personalized & Systematic Dropper Batch For IIT JEE 2023 🔥🔥 | ABJ Sir",10:25,https://www.youtube.com/watch?v=vScFnvuQNsQ
JoSAA 2022: What To Do After Round 2 Result | Rohit Sir,5:48,https://www.youtube.com/watch?v=KEsym1baWG8&pp=0gcJCYsJAYcqIYzv
JoSAA 2022: What To Do After Seat Acceptance,5:42,https://www.youtube.com/watch?v=cWwIrmFX4LI
JoSAA Seat Acceptance 2022 | Complete Procedure | Rohit Sir,38:43,https://www.youtube.com/watch?v=80JpJQEib7M
What To Do After Mock 2 Result ? | JoSAA Counselling 2022,7:18,https://www.youtube.com/watch?v=zekDPCp6RoE
JoSAA Counselling Mock Seat Allocation 1 Released | JoSAA Counselling 2022 | ROHIT SONI,7:52,https://www.youtube.com/watch?v=dtfsE6OzX8c
🔥🔥 CSAB Counselling 2022 | Eligibility | Registration | Fee Payment | Documents | Choice Filling,42:18,https://www.youtube.com/watch?v=PCtQnlq9tTo
JoSAA Counselling 2022: B Tech vs B Tech M Tech Dual and B Tech vs BS | Praveen Agrawal Sir,17:05,https://www.youtube.com/watch?v=AJ227q76ZrU
Know Your College IIT-Kanpur | Academics | Campus | Placements | Branch Change Rules,22:03,https://www.youtube.com/watch?v=1j13bePyDws
Should I DROP For JEE 2023 Now? | ABJ Sir,11:38,https://www.youtube.com/watch?v=HLIID-DDIUI
JoSAA Choice Filling 2022 | Complete Procedure Step by Step | Team Competishun,6:11,https://www.youtube.com/watch?v=L7dqplOGL-Y
🤘Competishun Rocks...!!!  In JEE Advanced 2022 Result...🏆 Power of Real Gurus💪,45:17,https://www.youtube.com/watch?v=IXhsO0FFRlI
JoSAA 2022 Complete Counselling Process by ABJ Sir,50:10,https://www.youtube.com/watch?v=afEH5Cuy9Dc&pp=0gcJCYsJAYcqIYzv
New Batch Announcement | Target JEE Main 2023 | My-PRABAL-III | Competishun | Rajat Jain Sir,12:57,https://www.youtube.com/watch?v=PrDK2MKtv50&pp=0gcJCYsJAYcqIYzv
JoSAA Counselling Documents Required 2022 Complete List,17:28,https://www.youtube.com/watch?v=o1CYkNnW0vE
🥳 Celebrating Teacher's Day 2022 | Team Competishun,4:08,https://www.youtube.com/watch?v=eIt9Z0LtTXE
